estado;cidade;bairro;rua;cep;numero;latitude;longitude
Sao Paulo;Sorocaba;Caputera;Jose D'Ambrosio    ;18017368;224;-23.5143894;-47.4745189
Sao Paulo;Sorocaba;Vila Joao Romao;Paulo Miranda    ;18022050;251;-23.5118704;-47.5030669
Sao Paulo;Sorocaba;Vila Augusta;Acre     ;18040080;267;-23.5288779;-47.4950639
Sao Paulo;Sorocaba;Vila Jardini;Itapura     ;18044290;214;-23.5015299;-47.4525603
Sao Paulo;Sorocaba;Central Parque Sorocaba;Mario Soave    ;18051045;101;-23.4870299;-47.4844909
Sao Paulo;Sorocaba;Jardim Nova Manchester;Palmo Carani    ;18052020;252;-23.48656;-47.4923883
Sao Paulo;Sorocaba;Jardim Residencial Mont Blanc;Agenor Cruz    ;18052826;129;-23.5015299;-47.4525603
Sao Paulo;Sorocaba;Vila Barao;Quarenta e Sete   ;18065509;152;-23.5015299;-47.4525603
Sao Paulo;Sorocaba;Vila Aeroporto;Olimpio Mentone    ;18066015;252;-23.4512832;-47.485088
Sao Paulo;Sorocaba;Parque Sao Bento;Ondina Vilas Boas Albergoni  ;18072367;151;-23.4758614;-47.4734046
Sao Paulo;Sorocaba;Jardim Santa Marta;Familia Pagliato    ;18073415;119;-23.4521636;-47.4789478
Sao Paulo;Sorocaba;Jardim Sao Guilherme;Antonio Matiello    ;18074635;234;-23.5015299;-47.4525603
Sao Paulo;Sorocaba;Vila Guimaraes;Rua Juvenal Wey   ;18075970;27;-23.4440364;-47.4572287
Sao Paulo;Sorocaba;Parque das Laranjeiras;Diogo Gomes Filho   ;18077510;33;-23.5015299;-47.4525603
Sao Paulo;Sorocaba;Parque Vitoria Regia;Maria Josefa Gimenes Gerrero  ;18078452;212;-23.4198776;-47.4857935
Sao Paulo;Sorocaba;Jardim Santa Esmeralda;Amadeu de Souza   ;18079133;56;-23.4860225;-47.4634762
Sao Paulo;Sorocaba;Jardim Paulista;Professor Alberto Rossi   ;18079342;257;-23.4753351;-47.4480877
Sao Paulo;Sorocaba;Habiteto - Ana Paula Eleuterio;Chico Xavier    ;18079720;130;-23.5015299;-47.4525603
Sao Paulo;Sorocaba;Jardim Leandro Dromani;Augusto Silva    ;18080250;237;-23.4283209;-47.35785
Sao Paulo;Sorocaba;Jardim Maria do Carmo;Joao Gabriel Mendes   ;18081110;165;-23.5269947;-47.3479592
Sao Paulo;Sorocaba;Iporanga;Carlos Tomazine    ;18087178;192;-23.540286;-47.4445978
Sao Paulo;Sorocaba;Aparecida;Vela Olimpica    ;18087350;95;-23.5561712;-47.4406381
Sao Paulo;Sorocaba;Inhayba;Joao dos Santos Bueno  ;18108828;44;-23.5626902;-47.4515269
Sao Paulo;Votorantim;Vila Vasques;Natalina Irene Amorim   ;18111132;291;-23.5662218;-47.4583809
Sao Paulo;Votorantim;Vila Votocel;Pedro Meira Sobrinho   ;18115320;291;-23.540286;-47.4445978
Sao Paulo;Votorantim;Vila Rodrigues;Eufrazia Pereira Camargo   ;18115700;80;-23.5770751;-47.4684817
Sao Paulo;Votorantim;Parque Jatai;Maria Jose Nunes   ;18117260;162;-23.540286;-47.4445978
Sao Paulo;Votorantim;Vila Pedroso;Judith de Campos Machado  ;18117530;98;-23.5307554;-47.1353998
Sao Paulo;Votorantim;Vila Pedroso;Vereador Georgino Marques Dias  ;18117674;261;-23.5307554;-47.1353998
Sao Paulo;Votorantim;Parque Santa Marcia;Miguel Martins de Oliveira  ;18119286;295;-23.0436587;-47.836108
Sao Paulo;Sao Roque;Guacu;Maria Augusta Ferreira   ;18132653;175;-23.5307554;-47.1353998
Sao Paulo;Sao Roque;Mombaca;das Primaveras do Mombaca  ;18132804;48;-23.5395065;-47.1360672
Sao Paulo;Sao Roque;Jardim Tanzi;Princesa Isabel    ;18134350;19;-23.6052371;-46.7431219
Sao Paulo;Sao Roque;Taboao;Antonio Pannellini    ;18135131;170;-23.5307554;-47.1353998
Sao Paulo;Sao Roque;Vila Junqueira;dos Portugueses    ;18136160;261;-23.6015207;-48.0174217
Sao Paulo;Sao Roque;Vila Darcy Penteado (Mailasqui);Tarsila do Amaral   ;18143856;144;-23.589095;-48.0487846
Sao Paulo;Sao Roque;Residencial Sitio Pinheiro (Canguera);Leandro de Goes   ;18145037;297;-23.6123697;-48.0762121
Sao Paulo;Itapetininga;Vale San Fernando;Crisoberilo     ;18204010;290;-23.589095;-48.0487846
Sao Paulo;Itapetininga;Vila La Brunetti;Teotonio Brandao Vilela   ;18205750;209;-23.5847574;-48.0769552
Sao Paulo;Itapetininga;Jardim Bela Vista;Doutor Evandro Ruivo   ;18207700;171;-23.589095;-48.0487846
Sao Paulo;Itapetininga;Tupy;Salvador Costa    ;18207816;83;-23.5737276;-48.0207731
Sao Paulo;Itapetininga;Vila Regina;Mauricio Jacinto de Almeida  ;18209320;290;-23.589095;-48.0487846
Sao Paulo;Itapetininga;Vila Prado;Tenente Jose de Almeida Barros ;18212479;159;-23.3477335;-47.8413108
Sao Paulo;Itapetininga;Jardim Maraba;Bento Antunes de Moraes  ;18213605;37;-23.3432751;-47.8436227
Sao Paulo;Itapetininga;Jardim Nova Era;Lauro Thibes Cordeiro   ;18214719;178;-23.3492186;-47.8465761
Sao Paulo;Tatui;Centro;Professor Francisco Pereira de Almeida ;18270780;171;-23.3606716;-47.8556394
Sao Paulo;Tatui;Chacara Junqueira;Bepe Vanni    ;18271170;300;-23.3459258;-47.8585249
Sao Paulo;Tatui;Jardim Novo Horizonte;Eliza Pinto da Silveira  ;18274660;64;-24.00216;-48.3502638
Sao Paulo;Tatui;Jardim Rosa Garcia;Santo Urso    ;18275610;230;-23.490609;-46.3563818
Sao Paulo;Tatui;Vila Sao Paulo;Palmira Vanni    ;18278610;168;-24.0190683;-48.3386416
Sao Paulo;Capao Bonito;Vila Nova Capao Bonito;Municipal Capuava    ;18304518;224;-24.00216;-48.3502638
Sao Paulo;Capao Bonito;Querencia do Turvo;das Violetas    ;18304763;255;-24.0328504;-48.3518261
Sao Paulo;Capao Bonito;Jardim Alvorada;Kalil Selem Safadi   ;18305120;232;-23.9793102;-48.8768997
Sao Paulo;Capao Bonito;Jardim Cruzeiro;Luiza Kurtz Camargo   ;18305455;117;-23.9721272;-48.8669485
Sao Paulo;Capao Bonito;Vila Santa Isabel;Quarenta e Seis   ;18306530;213;-23.9793102;-48.8768997
Sao Paulo;Itapeva;Centro;Praca do Correio   ;18400970;274;-23.9793102;-48.8768997
Sao Paulo;Itapeva;Vila Aparecida;Joao Pinn    ;18401060;294;-23.925376;-48.695372
Sao Paulo;Itapeva;Bairro de Cima;Severino Alves Rodrigues de Oliveira ;18404510;201;-23.8643129;-49.1404554
Sao Paulo;Itapeva;Kantia;Nagib Rodrigues de Almeida  ;18412151;296;-22.8834209;-48.4300474
Sao Paulo;Taquarivai;Centro;Rodovia Francisco Alves Negrao  ;18425970;136;-22.8848041;-48.4271021
Sao Paulo;Itabera;-;Itabera     ;18440000;290;-22.9029728;-48.4345158
Sao Paulo;Botucatu;Vila Santa Clara;Maria Joana Felix Diniz  ;18601010;104;-22.8841808;-48.4441654
Sao Paulo;Botucatu;Conjunto Residencial Indamar;Santa Clara    ;18601121;123;-22.8702586;-48.4347806
Sao Paulo;Botucatu;Conjunto Habitacional Joaquim Vernini;Luiz Vizotto    ;18601696;129;-22.898581;-48.5002978
Sao Paulo;Botucatu;Jardim Paraiso II;Joao Cecilio    ;18610141;113;-22.9278729;-48.4392561
Sao Paulo;Botucatu;Jardim Cristina;Professor Adolfo Pinheiro Machado  ;18611440;259;-22.8841808;-48.4441654
Sao Paulo;Botucatu;Jardim Nossa Senhora das Gracas (Rubiao Junior);Antonio Raimundo    ;18618018;90;-22.6086806;-48.7929639
Sao Paulo;Botucatu;Jardim Dona Marta (Rubiao Junior);E     ;18618154;196;-22.5799458;-48.8113335
Sao Paulo;Botucatu;Querencia do Rio Bonito (Vitoriana);dos Pirangueiros    ;18619286;142;-23.1072154;-48.925516
Sao Paulo;Lencois Paulista;Vila Sao Judas Tadeu;Luiz Paccola    ;18682650;116;-23.1072154;-48.925516
Sao Paulo;Lencois Paulista;Nucleo Habitacional Luis Zillo;Cantilio Orsi    ;18685460;28;-23.1251353;-48.9317642
Sao Paulo;Avare;Conjunto Habitacional Mario Emilio Bannwart;Joao Tezza Neto   ;18701813;132;-23.1238845;-48.9418444
Sao Paulo;Avare;Jardim Paraiso;Benedicta Cunha de Paula  ;18702593;75;-23.1072154;-48.925516
Sao Paulo;Avare;Parque Residencial Gilberto Filgueiras II;Heitor de Barros   ;18703580;248;-23.1072154;-48.925516
Sao Paulo;Avare;Loteamento Terras de Sao Jose;Armando Silveira    ;18704574;269;-23.0858214;-48.928723
Sao Paulo;Avare;Loteamento Porto Seguro;Nicola Gambini    ;18705863;129;-23.0974404;-48.9199691
Sao Paulo;Avare;Loteamento Porto Seguro;Professora Eloiza Helena Agostini de Oliveira;18705872;29;-22.8993818;-49.6251185
Sao Paulo;Avare;Jardim Boa Vista;Isaac Rodrigues Alves   ;18706300;82;-22.0699025;-51.3829243
Sao Paulo;Avare;Morada do Sol;Paulo Rangel    ;18708831;295;-22.0939403;-51.4091037
Sao Paulo;Santa Cruz do Rio Pardo;-;Santa Cruz do Rio Pardo ;18900000;164;-22.115736;-51.3783087
Sao Paulo;Presidente Prudente;Porto Bello Residence;Seis     ;19024418;144;-22.1272669;-51.3774722
Sao Paulo;Presidente Prudente;Jardim Cobral;Maria Aparecida Cuissi Cesco  ;19026765;109;-22.1017349;-51.3827213
Sao Paulo;Presidente Prudente;Parque Residencial Jarina;Soubhie Chafic Chedid   ;19030615;252;-22.0818208;-51.3821992
Sao Paulo;Presidente Prudente;Jardim Santa Filomena;Santos Pardo    ;19031120;171;-22.0810934;-51.3818809
Sao Paulo;Presidente Prudente;Vila Angelica;Eduardo Ramos    ;19033480;280;-22.0729752;-51.3816973
Sao Paulo;Presidente Prudente;Brasil Novo;Thereza Matheus Pardo   ;19034665;298;-22.121126;-51.393006
Sao Paulo;Presidente Prudente;Brasil Novo;Laura da Silva Antoniatti  ;19034675;35;-22.129804;-51.4015704
Sao Paulo;Presidente Prudente;Conjunto Habitacional Joao Domingos Netto;Geraldo Vieira  Laido  ;19036142;128;-22.1445817;-51.4176278
Sao Paulo;Presidente Prudente;Jardim Santa Monica;Josephina Peternussi Girotto   ;19045290;152;-22.1347063;-51.4494824
Sao Paulo;Presidente Prudente;Vila Mathilde Vieira;Guaicurus     ;19050630;200;-22.1598229;-51.4557628
Sao Paulo;Presidente Prudente;Parque Residencial Damha;Ana Maia Eugenio   ;19053687;87;-22.121126;-51.393006
Sao Paulo;Presidente Prudente;Jardim Santa Fe;Jose Gimenes    ;19063400;279;-22.128726;-51.393006
Sao Paulo;Presidente Prudente;Conjunto Habitacional Ana Jacinta;Mitoshi Mitsunaga    ;19064460;276;-22.121187;-51.39365
Sao Paulo;Presidente Prudente;Jardim Novo Bongiovani;Projetada     ;19066295;143;-21.8024948;-51.3002051
Sao Paulo;Presidente Prudente;Parque Residencial Francisco Belo Galindo;Alfredo Soares da Silva  ;19097608;138;-22.294824;-51.9078245
Sao Paulo;Presidente Prudente;Conjunto Habitacional Jardim Humberto Salvador;Waldir Greghi    ;19100380;211;-22.6674742;-50.4201247
Sao Paulo;Presidente Prudente;Centro (Ameliopolis);Rogerio Nazaro da Silva  ;19140025;217;-22.6744704;-50.4339246
Sao Paulo;Mirante do Paranapanema;-;Mirante do Paranapanema   ;19260000;158;-22.6610692;-50.4341811
Sao Paulo;Assis;Vila Funari;Brasil     ;19800101;189;-22.6672505;-50.4452713
Sao Paulo;Assis;Vila Ribeiro;Vivaldo Teixeira Carvalho   ;19803015;265;-22.6419193;-50.4007016
Sao Paulo;Assis;Vila Cambui;Luiz Batista Silveira   ;19804190;278;-22.6565116;-50.4094882
Sao Paulo;Assis;Nucleo Habitacional Dirceu Gomes Cervilha;Jose Vitor    ;19804725;77;-22.6530078;-50.4108349
Sao Paulo;Assis;Parque das Flores;Professora Maria Helena Gonso de Lima;19813367;89;-22.9788806;-49.8680867
Sao Paulo;Assis;Centro;Castro Alves    ;19814060;251;-22.995676;-49.8595849
Sao Paulo;Assis;Vila Maria;Arlindo Quintino Freitas   ;19814140;263;-22.9727284;-49.8651775
Sao Paulo;Ourinhos;Centro;Doutor Altino Arantes   ;19900030;217;-22.9691011;-49.8533706
Sao Paulo;Ourinhos;Vila Sao Silvestre;Amelia de Jesus Madeira  ;19902444;36;-22.9798796;-49.8699377
Sao Paulo;Ourinhos;Vila Christoni;Para     ;19911700;159;-22.9600;-49.8590087
Sao Paulo;Ourinhos;Jardim Sao Domingos;Francisco Vara    ;19914210;268;-19.7731211;-48.3883299
Sao Paulo;Ourinhos;Conjunto Habitacional Orlando Quagliato;Corino Martins de Oliveira  ;19915488;191;-19.9255585;-48.4573336
Sao Paulo;Ourinhos;Jardim Anchieta;Miguel Durante Sobrinho   ;19915550;239;-19.811761;-48.3762272
Sao Paulo;Votorantim;Parque Jatai;Maria Jose Nunes   ;18117260;86;-19.7802628;-48.3583861
Sao Paulo;Votorantim;Vila Pedroso;Judith de Campos Machado  ;18117530;134;-19.811761;-48.3762272
Sao Paulo;Votorantim;Vila Pedroso;Vereador Georgino Marques Dias  ;18117674;200;-19.8012075;-48.3670014
Sao Paulo;Votorantim;Parque Santa Marcia;Miguel Martins de Oliveira  ;18119286;38;-19.8458656;-48.3336523
Sao Paulo;Sao Roque;Guacu;Maria Augusta Ferreira   ;18132653;254;-19.811761;-48.3762272
Sao Paulo;Sao Roque;Mombaca;das Primaveras do Mombaca  ;18132804;93;-19.8329534;-48.3474323
Sao Paulo;Sao Roque;Jardim Tanzi;Princesa Isabel    ;18134350;103;-19.8266206;-48.3678431
Sao Paulo;Sao Roque;Taboao;Antonio Pannellini    ;18135131;176;-19.7845558;-48.4094684
Sao Paulo;Sao Roque;Vila Junqueira;dos Portugueses    ;18136160;56;-19.839757;-48.3968104
Sao Paulo;Sao Roque;Vila Darcy Penteado (Mailasqui);Tarsila do Amaral   ;18143856;253;-19.811761;-48.3762272
Sao Paulo;Sao Roque;Residencial Sitio Pinheiro (Canguera);Leandro de Goes   ;18145037;188;-19.811761;-48.3762272
Sao Paulo;Itapetininga;Vale San Fernando;Crisoberilo     ;18204010;119;-19.3995742;-48.9615033
Sao Paulo;Itapetininga;Vila La Brunetti;Teotonio Brandao Vilela   ;18205750;20;-19.4173291;-48.9702752
Sao Paulo;Itapetininga;Jardim Bela Vista;Doutor Evandro Ruivo   ;18207700;36;-19.4173291;-48.9702752
Sao Paulo;Itapetininga;Tupy;Salvador Costa    ;18207816;295;-19.2686874;-49.5490441
Sao Paulo;Itapetininga;Vila Regina;Mauricio Jacinto de Almeida  ;18209320;130;-19.2652501;-49.5344115
Sao Paulo;Itapetininga;Vila Prado;Tenente Jose de Almeida Barros ;18212479;83;-19.2664078;-49.5293234
Sao Paulo;Itapetininga;Jardim Maraba;Bento Antunes de Moraes  ;18213605;111;-19.2860071;-49.543429
Sao Paulo;Itapetininga;Jardim Nova Era;Lauro Thibes Cordeiro   ;18214719;119;-19.2933511;-49.5420048
Sao Paulo;Tatui;Centro;Professor Francisco Pereira de Almeida ;18270780;260;-19.281693;-49.5463365
Sao Paulo;Tatui;Chacara Junqueira;Bepe Vanni    ;18271170;106;-19.2841392;-49.5465174
Sao Paulo;Tatui;Jardim Novo Horizonte;Eliza Pinto da Silveira  ;18274660;85;-19.2686874;-49.5490441
Sao Paulo;Tatui;Jardim Rosa Garcia;Santo Urso    ;18275610;271;-19.2728067;-49.5593607
Sao Paulo;Tatui;Vila Sao Paulo;Palmira Vanni    ;18278610;174;-19.25119;-49.5542826
Sao Paulo;Capao Bonito;Vila Nova Capao Bonito;Municipal Capuava    ;18304518;68;-19.2433348;-49.5567551
Sao Paulo;Capao Bonito;Querencia do Turvo;das Violetas    ;18304763;132;-19.2686874;-49.5490441
Sao Paulo;Sao Paulo;Cambuci;Heitor Peixoto    ;1543000;43;-20.1491265;-47.9917052
Sao Paulo;Sao Paulo;Jardim da Gloria;Sao Joao Del Rei  ;1546120;174;-20.1445832;-48.0012884
Sao Paulo;Sao Paulo;Carandiru;Conceicao     ;2072001;63;-22.6011045;-45.7610853
Sao Paulo;Sao Paulo;Vila Isolina Mazzei;Articura     ;2084150;209;-20.1456771;-47.9482663
Sao Paulo;Sao Paulo;Vila Maria Baixa;Prefeito Milton Improta   ;2119020;282;-20.1318555;-47.977473
Sao Paulo;Sao Paulo;Jardim Japao;Manuel Lainez    ;2123005;121;-20.1318555;-47.977473
Sao Paulo;Sao Paulo;Vila Maria Alta;Hiroshima     ;2131040;120;-20.6028309;-47.3516083
Sao Paulo;Sao Paulo;Vila Sabrina;Lourenco Billis    ;2138000;112;-20.6076969;-47.3536703
Sao Paulo;Sao Paulo;Vila Sabrina;Antionha     ;2140030;180;-20.6140546;-47.3632364
Sao Paulo;Sao Paulo;Parque Novo Mundo;Claudio Leonardi    ;2147015;25;-20.6029893;-47.3644226
Sao Paulo;Sao Paulo;Parque Novo Mundo;Joao de Lara da Cunha ;2190080;80;-20.5969911;-47.359957
Sao Paulo;Sao Paulo;Vila Gustavo;Alipio de Sousa   ;2201020;173;-20.2244393;-49.4388796
Sao Paulo;Sao Paulo;Vila Medeiros;Carlos Alberto Luiz   ;2207080;144;-20.2285902;-49.4305811
Sao Paulo;Sao Paulo;Vila Medeiros;Ana Ferrara    ;2209150;147;-20.2336188;-49.4668417
Sao Paulo;Sao Paulo;Vila Medeiros;Armando Paim    ;2216060;228;-20.2399456;-49.459166
Sao Paulo;Sao Paulo;Vila Medeiros;Joaquim de Souza Pacheco Filho ;2217020;210;-20.2028539;-49.4536793
Sao Paulo;Sao Paulo;Jardim Brasil (Zona Norte);Carlos Cardin    ;2221140;225;-20.212913;-49.449097
Sao Paulo;Sao Paulo;Jardim Brasil (Zona Norte);Major Roberto dos Santos  ;2224010;243;-20.21472;-49.4489822
Sao Paulo;Sao Paulo;Jardim Brasil (Zona Norte);Erotides de Campos   ;2227310;180;-20.2001144;-49.4452179
Sao Paulo;Sao Paulo;Parada Inglesa;Cruz de Malta   ;2248001;170;-20.1937557;-49.4488163
Sao Paulo;Sao Paulo;Jardim Brasil (Zona Norte);Halesia     ;2280105;192;-20.1929897;-49.4496754
Sao Paulo;Sao Paulo;Parque Casa de Pedra;Triplice Alianca    ;2320160;19;-20.1564683;-49.4561408
Sao Paulo;Sao Paulo;Parque Ramos Freitas;Salvador Alvares    ;2354240;170;-20.1963712;-49.4790155
Sao Paulo;Sao Paulo;Tremembe;Jose Correa Gomes   ;2357100;178;-20.1813236;-49.4561136
Sao Paulo;Sao Paulo;Jardim Fontalis;H     ;2360281;47;-20.186673;-49.4651303
Sao Paulo;Sao Paulo;Vila Albertina;Bias     ;2371020;169;-20.2694609;-49.3369942
Sao Paulo;Sao Paulo;Vila Albertina;Luiz Janucci    ;2375170;51;-20.2915812;-49.3437261
Sao Paulo;Sao Paulo;Agua Fria;Antonio Zunkeller Leite   ;2408000;286;-20.2915812;-49.3437261
Sao Paulo;Sao Paulo;Jardim Paraiso;Francisco Queirolo    ;2417122;80;-20.2915812;-49.3437261
Sao Paulo;Sao Paulo;Parque Mandaqui;Eduardo Zumkeller    ;2420030;119;-20.2876607;-49.3041951
Sao Paulo;Sao Paulo;Lauzane Paulista;Diogo Grasson Tinoco   ;2435010;14;-20.2849846;-49.3305517
Sao Paulo;Sao Paulo;Lauzane Paulista;Sion     ;2441070;115;-20.2915812;-49.3437261
Sao Paulo;Sao Paulo;Imirim;Padre Rosano Stofella   ;2467103;273;-20.3015403;-49.3512049
Sao Paulo;Sao Paulo;Vila Romero;Pedro Romero    ;2468075;41;-20.2915812;-49.3437261
Sao Paulo;Sao Paulo;Imirim;Aida Gomes Toledo   ;2472050;16;-20.4199005;-49.0816002
Sao Paulo;Sao Paulo;Casa Verde;Arpui     ;2514050;199;-20.6745267;-48.7585088
Sao Paulo;Sao Paulo;Casa Verde;Padre Antonio D'Angelo   ;2516040;185;-20.6732766;-48.7471452
Sao Paulo;Sao Paulo;Casa Verde Alta;Isabela Leonarda    ;2545120;148;-20.6802438;-48.7613794
Sao Paulo;Sao Paulo;Limao;do Limao    ;2551110;69;-20.6716357;-48.7611512
Sao Paulo;Sao Paulo;Jardim Peri Novo;Luiz Macario de Castro  ;2672010;260;-20.6717046;-48.7472302
Sao Paulo;Sao Paulo;Vila Bancaria Munhoz;Icatuacu     ;2757100;110;-20.6732766;-48.7471452
Sao Paulo;Sao Paulo;Vila Acre;Andre Martins    ;2759040;65;-20.6732766;-48.7471452
Sao Paulo;Sao Paulo;Vila Hebe;Dirceu da Conceicao Pinto  ;2765080;110;-20.6697042;-48.738371
Sao Paulo;Sao Paulo;Itaberaba;Joaquim Vagliengo    ;2831040;209;-20.6710849;-48.7248869
Sao Paulo;Sao Paulo;Parque Sao Luis;Crespo de Carvalho   ;2832210;225;-20.6791412;-48.7428127
Sao Paulo;Sao Paulo;Jardim Ondina;Cristovao Santiago    ;2871040;31;-20.2247468;-49.866584
Sao Paulo;Sao Paulo;Conjunto Promorar Estrada da Parada;Salvador     ;2873011;61;-19.9037662;-50.373509
Sao Paulo;Sao Paulo;Jardim Centenario;Mario de Sa Carneiro  ;2882140;246;-19.9055648;-50.3553897
Sao Paulo;Sao Paulo;Vila Barreto;Jose Rovira    ;2916010;135;-21.3337003;-48.0687429
Sao Paulo;Sao Paulo;Vila Pereira Cerca;Enrico Carafa    ;2932010;125;-21.3233765;-48.0783188
Sao Paulo;Sao Paulo;Vila Yara;Sao Urbano    ;2966000;48;-21.314459;-48.0586951
Sao Paulo;Osasco;Centro;Paulo Licio Rizzo   ;6018010;233;-21.2746972;-48.0671386
Sao Paulo;Osasco;Vila Yara;Benedito Americo de Oliveira  ;6028080;140;-21.2763013;-48.0867514
Sao Paulo;Osasco;Adalgisa;Jose Aristides Jofre   ;6030130;90;-21.2930977;-48.0695182
Sao Paulo;Osasco;Adalgisa;Aroeira Vermelha    ;6030314;156;-21.314459;-48.0586951
Sao Paulo;Osasco;Jardim D'Abril;Joao Bitencourt    ;6038090;24;-21.3038253;-48.0530459
Sao Paulo;Osasco;Jardim D'Abril;Jacomo Sbravatti    ;6038270;35;-21.294554;-48.0463452
Sao Paulo;Osasco;Novo Osasco;Doutor Theodoro de Souza Brandao ;6045150;276;-21.3190275;-48.0213927
Sao Paulo;Osasco;Novo Osasco;Nelson Palamin    ;6045180;187;-21.3626714;-48.1040463
Sao Paulo;Osasco;Bela Vista;Caetano de Campos   ;6070260;257;-21.3203115;-48.0043395
Sao Paulo;Osasco;Bela Vista;Oswald de Andrade   ;6070340;81;-21.314459;-48.0586951
Sao Paulo;Osasco;Centro;Praca Antonio Menk   ;6093902;162;-21.314459;-48.0586951
Sao Paulo;Osasco;Centro;Antonio Menk    ;6097060;119;-21.314459;-48.0586951
Sao Paulo;Osasco;Vila Yolanda;Joaquim Felix Ribeiro   ;6124190;52;-21.3317953;-48.087711
Sao Paulo;Osasco;Vila Yolanda;Sao Francisco    ;6124270;127;-20.18685;-49.4293327
Sao Paulo;Osasco;Vila Yolanda;Bom Conselho    ;6124320;297;-21.314459;-48.0586951
Sao Paulo;Osasco;Santo Antonio;Internacional     ;6126000;256;-21.3224878;-48.1338024
Sao Paulo;Osasco;Conceicao;Santa Clara    ;6145100;207;-21.3219343;-48.1314746
Sao Paulo;Osasco;Metalurgicos;Espedito Izidio Andrade   ;6150270;147;-21.3235751;-48.1345738
Sao Paulo;Osasco;Padroeira;Benedito Alves Turibio   ;6160002;144;-21.314459;-48.0586951
Sao Paulo;Osasco;km 18;Comandante Sampaio    ;6192000;37;-21.30275;-47.5755491
Sao Paulo;Osasco;Rochdale;Jasmim Branco    ;6226250;106;-21.2884229;-47.5712412
Sao Paulo;Osasco;Munhoz Junior;Geraldo Ribeiro Moreira   ;6240210;114;-21.2881388;-47.5639725
Sao Paulo;Osasco;Vila Menck;Avenida Doutor Alberto Jackson Byington ;6273970;269;-21.2709794;-47.5593945
Sao Paulo;Carapicuiba;Golf Gardens;Turqueza     ;6351430;261;-21.30275;-47.5755491
Sao Paulo;Carapicuiba;Jardim Ana Estela;Caibi     ;6355010;102;-21.3057122;-47.5414639
Sao Paulo;Carapicuiba;Residencial Euroville;Espanha     ;6355469;105;-21.30275;-47.5755491
Sao Paulo;Carapicuiba;Jardim Planalto;Serra dos Orgaos   ;6360280;161;-21.30275;-47.5755491
Sao Paulo;Carapicuiba;Vila Gobbi;Celso Soncini    ;6361170;181;-21.2615241;-47.5467413
Sao Paulo;Carapicuiba;Jardim Angelica;Tartario     ;6365675;294;-21.3680231;-47.6778365
Sao Paulo;Carapicuiba;Vila Merces;Sao Pedro    ;6380170;246;-21.2175846;-48.9505291
Sao Paulo;Carapicuiba;Jardim dos Manacas;Balsamo     ;6381310;279;-21.19426;-48.9669142
Sao Paulo;Carapicuiba;Jardim Angela Maria;Ipero     ;6386060;146;-21.1908073;-48.9491415
Sao Paulo;Barueri;Jardim dos Camargos;Yen     ;6410040;24;-21.1918512;-48.9561971
Sao Paulo;Barueri;Jardim Esperanca;Jaragua     ;6413040;171;-21.1651735;-48.9552124
Sao Paulo;Barueri;Jardim Itaquiti;Ulisses Guimaraes    ;6422005;65;-21.1580441;-48.9613821
Sao Paulo;Barueri;Jardim Itaparica;Jacarei     ;6447070;50;-21.1469735;-48.9625122
Sao Paulo;Santana de Parnaiba;Itaim Mirim;Francisco Goncalves Pinto   ;6503115;35;-21.1554982;-48.9708101
Sao Paulo;Santana de Parnaiba;Sitio do Rosario;Pingo D'Agua    ;6514135;128;-21.2321064;-48.9386467
Sao Paulo;Santana de Parnaiba;Engenho Novo;Sao Genaro    ;6516215;71;-21.2426371;-48.9793986
Sao Paulo;Santana de Parnaiba;Recanto Pereira;Hieronimo Goncalves Meira   ;6528110;263;-21.226243;-48.9694975
Sao Paulo;Santana de Parnaiba;Colinas da Anhanguera;Ernesto de Fiori   ;6537115;217;-21.2135954;-48.9769496
Sao Paulo;Santana de Parnaiba;Alphaville;Sao Carlos    ;6542040;64;-20.995418;-48.9777986
Sao Paulo;Santana de Parnaiba;Tambore;Bali     ;6543085;263;-21.2175846;-48.9505291
Sao Paulo;Jandira;Jardim Alvorada;Martin Hein    ;6612005;20;-20.9235465;-49.5100003
Sao Paulo;Jandira;Vila Sao Nicolau;Manoel Nunes    ;6620030;285;-20.9351729;-49.5144111
Sao Paulo;Jandira;Jardim Sol Nascente;Toquio     ;6622020;24;-20.9326526;-49.4842374
Sao Paulo;Jandira;Jardim Nossa Senhora de Fatima;Francisco de Barros Cobra  ;6624020;221;-20.9421189;-49.4974483
Sao Paulo;Jandira;Jardim Gabriela I;Francisco Tomaz da Silva  ;6624300;203;-20.9390499;-49.5203241
Sao Paulo;Itapevi;Jardim Rosemary;Serra das Araras   ;6657430;208;-20.9173719;-49.5245519
Sao Paulo;Itapevi;Conjunto Habitacional - Setor A;Catuama     ;6665120;91;-22.499079;-46.454496
Sao Paulo;Itapevi;Sao Joao;Engenheiro Rene Benedito da Silva ;6683000;232;-22.5138221;-46.4071574
Sao Paulo;Itapevi;Parque Mira Flores;Guilhermina Coelho    ;6683525;174;-22.5214853;-46.4332558
Sao Paulo;Cotia;Centro;Professor Joaquim Barreto   ;6700170;293;-22.5015899;-46.4735761
Sao Paulo;Cotia;Jardim Nova Vida;das Poesias    ;6702335;25;-22.5143894;-46.4745189
Sao Paulo;Cotia;Granja Carneiro Viana;Jurua     ;6704762;237;-22.5118704;-46.5030669
Sao Paulo;Cotia;Granja Viana II;Aguas Verdes    ;6706205;74;-22.5288779;-46.4950639
